x,y
-4.875503681794057,-3.2827903975113704
-4.983097128053599,-4.067979732100492
3.322497487325556,-10.827903199630462
0.9961720322969256,2.0070732287355604
-1.8323446262686414,5.624583126187388
-1.3512509967732966,7.034856457015225
-1.6997922250811417,5.281621670042929
-4.566791174741934,-0.6319099226546598
-1.7237599560447192,6.003957713698515
3.425073474882364,-10.828715961443127
-0.9287793802803659,6.081090891757226
-0.458896467091499,5.235172835181432
-3.1699863124944114,4.413354490095138
4.332328298377831,-18.498559963736234
1.6723777509488418,0.13568463156979127
-3.9345147449986015,1.9645628309617014
3.659475620189184,-12.703352565250672
-4.549616050951478,-1.7709231170774569
1.2435705137146833,1.5524919388540062
0.954272533802274,2.5626834054181264
1.5033058691381207,-0.050956893968225
-2.675799026863237,4.4321802291446994
4.423013992421058,-18.994696209007195
-3.8070880432823473,1.78220122220874
4.26519156114751,-17.685106699571
-1.6884650772289431,5.501573473120985
-3.5939412956531323,1.902802222943573
-3.0591397949524666,4.630273590323312
-1.2682612934443793,5.554913394435708
-0.5194526050645809,4.627577296768029
4.992370406408746,-23.267072463989237
-2.391456400870362,4.97408137973215
4.827492737352701,-21.573745902342452
0.8803131117669682,1.643332073616541
3.9755908199745758,-14.299759955492808
-2.4966012414141203,4.960611795639473
-2.3347918110497057,6.005798848604497
3.674471216240198,-11.472748953138833
-2.632275636162672,5.9377748822371945
-4.668795115329626,-1.0952412699738985
0.6255557342031253,3.8280813378234275
3.5580745507956504,-11.905106046179547
0.9945104294340119,1.1457730839101268
-4.560775441394377,-1.4225547961189098
-3.50069793282613,3.8223634260950874
4.620865630739351,-20.91009851706308
-1.5263802757832243,6.641011704562357
-4.795372780132226,-3.0766511407139845
-4.3278030008365755,0.20483176604115005
-1.1430312975882782,5.206713889911297
-1.4124529682605989,5.879823294403397
2.456908897722517,-3.652404886815031
-2.5524917542741097,5.799760395194291
0.6156919506556555,2.7418999012498424
0.3180410202993489,4.607211239694724
-1.2760958285701784,5.760761249613079
1.0673672583517844,1.054510119402135
2.316381732269753,-2.9263366025768116
-3.561237057709894,3.4296797879506684
-0.7158087679943792,6.695580595358344
3.76789181521122,-12.927683965757197
3.6363164443521576,-12.263212431599799
0.640913085602417,3.4854710237798563
2.639030521242529,-4.987114811358882
-4.113821341578964,1.7660902586292364
-1.1914668316764487,5.508714654932343
-1.9760538898806432,6.334316689219939
2.996485281445546,-7.845050115191278
2.6675101455914625,-6.225094771881907
-2.602713858833736,4.866458497311468
4.834238967839353,-21.307367287420263
-2.0946131908915966,6.739007256857807
2.722879887168393,-6.621225619608956
-0.9342914064853716,5.471305745544109
-0.920830802290098,6.227409593799195
0.5146167755940034,4.360393799627717
-3.9931470282785964,0.5434848713651932
3.963125820298451,-14.431634066081752
4.990551508350151,-22.318709085271056
4.396541176609318,-17.276348286741335
1.6039816228042056,-0.8187233787885593
2.773406262031375,-6.397222329626526
-1.0736247882193464,6.417406297250674
-4.61388537152099,-0.877950164521847
2.6704560770630748,-6.268585859531114
-0.049961997586354556,5.738691955473691
0.8697784763328453,2.003769864249619
2.218426916371773,-2.5723519010634055
-3.4782147544151565,3.8178258000660215
4.686731880967651,-21.120503397111754
-3.2839642659354187,3.8518866509420935
-3.251728787996646,2.810912835604494
-1.1242225499814418,5.15406819271483
1.9304841663137617,-1.3387871840402494
2.4774052880462563,-4.589724134142355
0.3550915003364139,3.1195217988839303
0.810668366652715,1.938656891672277
2.6857132820568257,-5.622219467372485
1.1447011819336241,0.9834597018884443
3.179603346864665,-8.116049089730746
-2.2361335924507975,5.307920534533123
-0.8981416434752294,6.566797064718971
1.9109741225611216,-1.8565291398100447
-3.6562199874791776,2.5127736013426416
1.5301908285845256,0.5264634593066397
-3.48102501833723,3.58701589604386
3.8370934581785203,-14.069967401425888
-1.9627753658759484,5.144558111573835
-4.166101106715685,0.9046851027394403
-1.8165969009939573,6.505390847782824
-1.7079758487592525,5.845289643364011
-0.35341774417464134,5.345019810694006
0.8677311684789881,3.404910444059737
3.0713024780202502,-8.597056149636597
-4.574665759406448,-1.4796765731266777
4.578095466347893,-19.179535711525027
4.919309637075669,-22.996218852940807
0.6490300706839447,3.7275136028622935
-3.765830536665801,2.151436343556022
-2.725668251411367,4.54914557494477
-4.629308311129574,-2.0712901278331373
2.071848414188839,-1.599601186527816
0.22986160226419194,4.874076490384429
3.8890637181176864,-14.656367038976637
2.3936602604975157,-4.844800540711374
4.810164998960699,-21.276279703679524
1.0274273877440905,1.2743605381352976
1.6873359254554359,-1.1673518850939515
0.8624293966263243,2.8821504442094783
-1.651359468367474,7.101522799825928
2.576738163441332,-4.3971999720257475
3.572093415730537,-12.125008081531947
3.2352247232888267,-9.783365530888032
0.3087375265775627,3.346251403451581
-1.4994872918739799,6.655057701705088
2.6007875389757507,-5.776517032804352
-0.9226954380772447,5.5850883960478495
-3.29847248120559,2.599278631090894
-3.6120088866164335,3.4965470183864906
