x,y
0.6485154506806081,0.5774943136982662
-1.2318584567106483,-6.604960867709915
-3.555987903551711,-17.068414884925346
2.667573704511228,9.548460448022743
-4.603018366432208,-20.69147021084018
0.9944186765339573,3.554791534594795
1.117706111536359,3.581470080673638
3.4947820423132683,13.88408512956742
1.0272799042383092,2.4985692948040916
4.436636593786865,16.07048349160099
1.0857730194726898,3.538025991394373
-1.701238811402618,-8.844200434050425
0.2876200550926651,0.15270194990942443
3.7329077072414325,13.599918860620846
-2.2612086470134383,-10.78774155141249
-4.752641036062535,-20.328074784905258
4.230857909687703,16.257892273239563
-1.6878611951352998,-7.426925283018407
3.4666969945247477,12.876358772799453
-0.4142381835763089,-2.3810357655224417
0.21810347032935873,-0.2046548643786561
3.7258808542780137,14.372612009060322
4.565090538519666,17.877770873611475
4.4132113763803815,16.527755340572227
2.755046448238838,9.559458903480703
-4.112468530982665,-17.826239014632094
-4.02215561942818,-17.633068926369518
3.7084288076978087,13.77820383224992
3.120016048340755,12.331984022482846
-3.2681628822715467,-14.774256145732394
1.4421438290903907,5.2246581712645686
1.1609013567612667,2.867701136123846
-1.1517684709453357,-6.577105969549984
2.1378715571866147,7.973507230580415
-0.03380768543990964,-2.443199906894038
0.3352105011429032,-0.6550486894116085
-0.5785762372901937,-3.2518147717316994
4.810309126380407,18.966900884142085
-3.446556525972697,-16.251848484790674
2.269860812246307,8.248749270125751
1.3587966663369233,4.82102562386755
-3.2001905854322077,-15.403546968397663
-3.9779021262711955,-17.595109605440417
0.4459872679693033,0.06251829944906517
-1.4306069398114394,-6.880012058169516
2.0775380088889133,6.572633324121361
-2.897958047000663,-12.969736247509378
-0.47054547620894205,-4.142204541472508
-0.22809060060689035,-1.4305395835335408
0.258464190135018,-0.5662338711165553
3.0845819525397467,11.913012744496912
0.28782621743413817,-0.6867639364159348
1.1773158940635753,3.510089881016162
1.3605782395642319,5.1908777085687845
-0.9013443833758394,-4.247425276538543
-3.4606832275366575,-15.17733009811315
1.0861226250404732,3.90890098065921
-2.7214775496963597,-13.032536259981336
-0.894153889367634,-4.832187074026489
-1.0950180085812091,-5.706193871366314
-0.7331377942974271,-5.038822276875227
2.576780698602146,8.413324136028335
-3.281937683444558,-15.557109842398578
-0.30192054613293173,-3.2852286457978916
2.5629006655884083,9.768171184662783
-0.3459799160709611,-3.467558978130965
-2.921001014239292,-14.182517161433967
-2.288862794268992,-10.894382115023555
2.33478205697483,8.005120672337025
1.1282168089674238,2.472824550272825
-2.459743109029268,-11.231837670373155
-3.8436740363124278,-17.624369215829635
-3.7662187731311136,-16.40441992963418
2.350116751436982,7.540653989330286
-1.6399574053033938,-7.232891297657596
-2.5030505743449014,-11.683208870489048
2.2803171969535105,8.147263296634016
0.337058794272016,-0.7443398325761652
0.09836890852824798,-1.8475386040331885
-1.8259518630434215,-9.140776257271206
3.4172125342708686,12.72597427096657
-3.464657150900762,-15.822438572580625
-1.1906527322645157,-5.974758510502387
0.8133269635520444,1.8056436987810276
0.6739603163895787,0.9725824283633664
2.7628383793220017,9.205789553733597
-4.848603189773462,-21.416572702881822
-2.424183326446061,-11.637266616358382
-1.3617662073446257,-7.288428135654723
4.1926648643141355,15.48520975066148
-4.463601375725899,-19.587803551609415
-1.0001739434838175,-5.206750069350695
4.460289946165529,16.902429746808334
1.9376990651803139,6.247433595001408
0.6954262328075504,1.8321988473839408
3.7024748201480637,14.643843266524964
1.7210896853771835,6.502096148078522
3.8326341877922925,15.118616889408976
3.869460493322565,13.982476770906336
-1.4375150366635547,-8.029300262895466
4.296210622403603,16.51653210002604
-4.699878899113179,-21.337701433238667
0.09702177167804837,-0.9731076715709273
-1.2628661188459276,-6.150953060151138
4.6018468833673545,18.15438473470818
1.1915642076506225,2.964928086512622
1.3482482135762996,4.147556384010422
-4.986393833498147,-21.840883066220766
-1.0384384749588427,-5.0387959121957095
-3.3221394994747513,-14.34848722558
-2.7479667570956945,-12.809014856117468
-0.3172497739234412,-3.0454150057386826
4.382310685942526,17.62588544061907
0.462723963840336,0.5307062287435196
-3.533936410858991,-16.387585032586635
-2.224084564702722,-10.198392300945883
1.371792713343182,4.862502160155621
-4.102482691245971,-17.386355048004383
1.929031213584774,6.402240989129107
3.081470561018545,10.80995836079481
3.496668582707761,13.269642848294149
0.8498900625783072,1.2023138958663386
3.0983711411796158,11.597101141029377
4.5151035406907045,16.771381404958884
3.4386785633469117,12.085325399045574
1.7284750920251923,6.479260145363554
-4.7180820417347284,-20.366764793381932
-3.3804325130493185,-14.477188961243874
-1.7951786539427506,-8.655370028775012
4.015673147245636,14.68806644900069
1.6265159233066626,5.017612600823641
-0.04852360169843095,-1.4786073277320468
0.4069571076012828,1.0116355140392777
1.0764959416492301,2.123712050902207
-1.2193280299615603,-7.326605037093214
-0.8509097318775432,-3.8929927891976197
-3.597346895368456,-15.695648004171577
-3.791539065703775,-17.791849820415994
1.4490617489064208,5.561379249761778
-0.3659961135874177,-3.4763160137534648
-2.5014428998294336,-12.314999088271925
-2.16795651443595,-10.203580236455458
-1.5196698586274482,-7.028311139320473
-3.4372001814005904,-14.993835147743045
-0.7097081720023848,-4.063069897709017
-3.251008612128383,-14.447680795134382
0.784684191789303,1.2869824719677716
4.313658621445564,15.763032609139037
2.699114351607397,8.952472296368308
-2.4721794136893127,-12.579938582137022
4.718397537412516,17.513554845326073
-4.469258700313615,-19.60999256968891
-0.24130603230645065,-3.3599843307811246
0.13247613750489506,-1.3264662591521348
-0.9634885571474774,-5.5627109084212325
-4.6947616686736895,-20.490538109876404
-4.883885932960458,-21.87943160759393
-3.5962351132367365,-16.25240205905982
-2.702004185947847,-12.671239265032824
-2.749520057005453,-13.302098146155192
4.422446344735748,17.471645863339297
-1.1436793409235113,-6.017089001057838
-2.3928692230135007,-10.512636577450191
3.8754911334643722,15.38859247273994
3.256901239900275,11.175858466894008
-1.5719183931641814,-6.879512033910031
4.818839622412103,18.15899310179201
-4.339901614062963,-18.988566463469862
-1.658374071882739,-8.585984492019001
1.481604164497826,5.457298692220687
1.1142569008647776,2.471242560375647
-1.3386312640237863,-6.832112451236837
4.130877524843688,14.948334004227108
-3.4724275594800105,-16.40820155712857
-0.4640453219516818,-3.922425456619059
0.42534600324712457,0.6701073064803187
3.5922717893456273,13.397066537421242
-2.6044892838624167,-11.681323925587641
0.6401307027480936,0.3503229970055699
-4.541211148553398,-20.91989776337637
-0.9593395303778394,-5.491654451194197
4.837449673825173,18.73589524626005
1.251654850180831,3.9183279421132324
-4.394278428689735,-18.93212592254516
2.0225457461607963,7.9450472694050625
-1.307041178797367,-6.585213924851533
-0.2002188773313769,-1.8876164558758863
-2.6657836382190703,-12.058766837520734
3.586279524026807,14.463112539344415
-2.6456308695829636,-11.31458952224687
-1.0070595120439219,-5.351869672230817
0.6925368078271905,1.8032977186204893
-1.7716563423434728,-7.94447611898553
3.74524882327624,14.785837154009208
0.9544711815921039,3.3741551196566144
2.4016085729541548,7.582033923081337
-1.387054894155816,-7.723747061855972
-4.407349404905922,-19.904960038280592
-4.288984399307707,-18.514182339078015
0.6794226595633805,1.2070319608706228
